# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3303218	3304312	+	WP_070972026.1	WP_070972026.1		efflux RND transporter periplasmic adaptor subunit			BKP64_RS15320	1095	364	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3304315	3307461	+							BKP64_RS15325	3147		old_locus_tag=BKP64_15325
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3304315	3307461	+	WP_070972029.1	WP_070972029.1		efflux RND transporter permease subunit			BKP64_RS15325	3147	1048	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3307477	3308751	-							BKP64_RS15330	1275		old_locus_tag=BKP64_15330
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3307477	3308751	-	WP_070972032.1	WP_070972032.1		EAL domain-containing protein			BKP64_RS15330	1275	424	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3308972	3310270	+							BKP64_RS15335	1299		old_locus_tag=BKP64_15335
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3308972	3310270	+	WP_070972035.1	WP_070972035.1		MFS transporter			BKP64_RS15335	1299	432	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3310611	3312497	+					mnmG		BKP64_RS15340	1887		old_locus_tag=BKP64_15340
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3310611	3312497	+	WP_070972037.1	WP_070972037.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		BKP64_RS15340	1887	628	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3312507	3313160	+					rsmG		BKP64_RS15345	654		old_locus_tag=BKP64_15345
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3312507	3313160	+	WP_070972040.1	WP_070972040.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG		BKP64_RS15345	654	217	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3313171	3313965	+							BKP64_RS15350	795		old_locus_tag=BKP64_15350
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3313171	3313965	+	WP_070972043.1	WP_070972043.1		ParA family protein			BKP64_RS15350	795	264	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3314026	3314901	+							BKP64_RS15355	876		old_locus_tag=BKP64_15355
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3314026	3314901	+	WP_070973716.1	WP_070973716.1		ParB/RepB/Spo0J family partition protein			BKP64_RS15355	876	291	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3315172	3315573	+							BKP64_RS15360	402		old_locus_tag=BKP64_15360
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3315172	3315573	+	WP_070972046.1	WP_070972046.1		F0F1 ATP synthase subunit I			BKP64_RS15360	402	133	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3315593	3316477	+					atpB		BKP64_RS15365	885		old_locus_tag=BKP64_15365
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3315593	3316477	+	WP_070972049.1	WP_070972049.1		F0F1 ATP synthase subunit A	atpB		BKP64_RS15365	885	294	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3316553	3316810	+					atpE		BKP64_RS15370	258		old_locus_tag=BKP64_15370
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3316553	3316810	+	WP_012138088.1	WP_012138088.1		F0F1 ATP synthase subunit C	atpE		BKP64_RS15370	258	85	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3316876	3317346	+							BKP64_RS15375	471		old_locus_tag=BKP64_15375
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3316876	3317346	+	WP_070972051.1	WP_070972051.1		F0F1 ATP synthase subunit B			BKP64_RS15375	471	156	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3317362	3317898	+							BKP64_RS15380	537		old_locus_tag=BKP64_15380
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3317362	3317898	+	WP_070972054.1	WP_070972054.1		F0F1 ATP synthase subunit delta			BKP64_RS15380	537	178	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3317927	3319471	+					atpA		BKP64_RS15385	1545		old_locus_tag=BKP64_15385
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3317927	3319471	+	WP_070972057.1	WP_070972057.1		F0F1 ATP synthase subunit alpha	atpA		BKP64_RS15385	1545	514	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3319547	3320410	+					atpG		BKP64_RS15390	864		old_locus_tag=BKP64_15390
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3319547	3320410	+	WP_070972060.1	WP_070972060.1		F0F1 ATP synthase subunit gamma	atpG		BKP64_RS15390	864	287	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3320466	3321860	+					atpD		BKP64_RS15395	1395		old_locus_tag=BKP64_15395
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3320466	3321860	+	WP_070972063.1	WP_070972063.1		F0F1 ATP synthase subunit beta	atpD		BKP64_RS15395	1395	464	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3321908	3322330	+							BKP64_RS15400	423		old_locus_tag=BKP64_15400
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3321908	3322330	+	WP_070972066.1	WP_070972066.1		F0F1 ATP synthase subunit epsilon			BKP64_RS15400	423	140	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3322480	3323847	+					glmU		BKP64_RS15405	1368		old_locus_tag=BKP64_15405
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3322480	3323847	+	WP_070972069.1	WP_070972069.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU		BKP64_RS15405	1368	455	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3323874	3325706	+					glmS		BKP64_RS15410	1833		old_locus_tag=BKP64_15410
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3323874	3325706	+	WP_070972073.1	WP_070972073.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		BKP64_RS15410	1833	610	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3326041	3327285	+							BKP64_RS15415	1245		old_locus_tag=BKP64_15415
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3326041	3327285	+	WP_070972076.1	WP_070972076.1		D-amino acid dehydrogenase			BKP64_RS15415	1245	414	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3327304	3327873	-							BKP64_RS15420	570		old_locus_tag=BKP64_15420
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3327304	3327873	-	WP_236953989.1	WP_236953989.1		MarR family transcriptional regulator			BKP64_RS15420	570	189	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3327870	3329009	-					aliB		BKP64_RS15425	1140		old_locus_tag=BKP64_15425
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3327870	3329009	-	WP_070972078.1	WP_070972078.1		cyclohexanecarboxyl-CoA dehydrogenase	aliB		BKP64_RS15425	1140	379	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3329034	3329816	-							BKP64_RS15430	783		old_locus_tag=BKP64_15430
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3329034	3329816	-	WP_070972081.1	WP_070972081.1		enoyl-CoA hydratase-related protein			BKP64_RS15430	783	260	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3329849	3330616	-							BKP64_RS15435	768		old_locus_tag=BKP64_15435
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3329849	3330616	-	WP_070972085.1	WP_070972085.1		SDR family oxidoreductase			BKP64_RS15435	768	255	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3330650	3332314	-							BKP64_RS15440	1665		old_locus_tag=BKP64_15440
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3330650	3332314	-	WP_070972088.1	WP_070972088.1		AMP-binding protein			BKP64_RS15440	1665	554	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3332734	3334239	+					nhaB		BKP64_RS15445	1506		old_locus_tag=BKP64_15445
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3332734	3334239	+	WP_070972092.1	WP_070972092.1		sodium/proton antiporter NhaB	nhaB		BKP64_RS15445	1506	501	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3334331	3335179	+							BKP64_RS15450	849		old_locus_tag=BKP64_15450
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3334331	3335179	+	WP_083329322.1	WP_083329322.1		transporter substrate-binding domain-containing protein			BKP64_RS15450	849	282	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3335148	3335894	-							BKP64_RS15455	747		old_locus_tag=BKP64_15455
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3335148	3335894	-	WP_070973719.1	WP_070973719.1		DUF3047 domain-containing protein			BKP64_RS15455	747	248	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3336021	3336926	-							BKP64_RS15460	906		old_locus_tag=BKP64_15460
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3336021	3336926	-	WP_070972095.1	WP_070972095.1		DNA-binding response regulator			BKP64_RS15460	906	301	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3336913	3340296	-							BKP64_RS15465	3384		old_locus_tag=BKP64_15465
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3336913	3340296	-	WP_070972098.1	WP_070972098.1		ATP-binding protein			BKP64_RS15465	3384	1127	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3340676	3341878	+					urtA		BKP64_RS15470	1203		old_locus_tag=BKP64_15470
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3340676	3341878	+	WP_198402692.1	WP_198402692.1		urea ABC transporter substrate-binding protein	urtA		BKP64_RS15470	1203	400	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3341962	3342888	+					urtB		BKP64_RS15475	927		old_locus_tag=BKP64_15475
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3341962	3342888	+	WP_070972104.1	WP_070972104.1		urea ABC transporter permease subunit UrtB	urtB		BKP64_RS15475	927	308	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3342898	3344106	+					urtC		BKP64_RS15480	1209		old_locus_tag=BKP64_15480
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3342898	3344106	+	WP_070972107.1	WP_070972107.1		urea ABC transporter permease subunit UrtC	urtC		BKP64_RS15480	1209	402	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3344106	3344864	+					urtD		BKP64_RS15485	759		old_locus_tag=BKP64_15485
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3344106	3344864	+	WP_070972110.1	WP_070972110.1		urea ABC transporter ATP-binding protein UrtD	urtD		BKP64_RS15485	759	252	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3344867	3345556	+					urtE		BKP64_RS15490	690		old_locus_tag=BKP64_15490
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3344867	3345556	+	WP_070972114.1	WP_070972114.1		urea ABC transporter ATP-binding subunit UrtE	urtE		BKP64_RS15490	690	229	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3345582	3346628	+							BKP64_RS15495	1047		old_locus_tag=BKP64_15495
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3345582	3346628	+	WP_070972117.1	WP_070972117.1		aliphatic amidase			BKP64_RS15495	1047	348	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3346644	3347687	+							BKP64_RS15500	1044		old_locus_tag=BKP64_15500
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3346644	3347687	+	WP_070972120.1	WP_070972120.1		AAA family ATPase			BKP64_RS15500	1044	347	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3347792	3349024	+							BKP64_RS15505	1233		old_locus_tag=BKP64_15505
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3347792	3349024	+	WP_070972123.1	WP_070972123.1		acetamidase/formamidase family protein			BKP64_RS15505	1233	410	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3349030	3349383	+							BKP64_RS15510	354		old_locus_tag=BKP64_15510
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3349030	3349383	+	WP_070972126.1	WP_070972126.1		zinc ribbon domain-containing protein			BKP64_RS15510	354	117	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3349813	3352578	+							BKP64_RS15515	2766		old_locus_tag=BKP64_15515
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3349813	3352578	+	WP_070972129.1	WP_070972129.1		ribonucleoside-diphosphate reductase subunit alpha			BKP64_RS15515	2766	921	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3352609	3353667	+							BKP64_RS15520	1059		old_locus_tag=BKP64_15520
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3352609	3353667	+	WP_070972132.1	WP_070972132.1		ribonucleotide-diphosphate reductase subunit beta			BKP64_RS15520	1059	352	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3353983	3354444	+							BKP64_RS15525	462		old_locus_tag=BKP64_15525
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3353983	3354444	+	WP_070972134.1	WP_070972134.1		hypothetical protein			BKP64_RS15525	462	153	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3354425	3355198	+							BKP64_RS15530	774		old_locus_tag=BKP64_15530
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3354425	3355198	+	WP_070972137.1	WP_070972137.1		hypothetical protein			BKP64_RS15530	774	257	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3355363	3356934	+							BKP64_RS15535	1572		old_locus_tag=BKP64_15535
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3355363	3356934	+	WP_070968112.1	WP_070968112.1		transposase			BKP64_RS15535	1572	523	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3357141	3358502	+							BKP64_RS15540	1362		old_locus_tag=BKP64_15540
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3357141	3358502	+	WP_070972139.1	WP_070972139.1		P-loop NTPase fold protein			BKP64_RS15540	1362	453	
gene	pseudogene	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3358978	3359124	-							BKP64_RS19245	147		partial;pseudo
CDS	without_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3358978	3359124	-				IS110 family transposase			BKP64_RS19245	147		partial;pseudo
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3359398	3359715	+							BKP64_RS15545	318		old_locus_tag=BKP64_15545
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3359398	3359715	+	WP_070972142.1	WP_070972142.1		antibiotic biosynthesis monooxygenase			BKP64_RS15545	318	105	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3360079	3361113	+					rho		BKP64_RS15550	1035		old_locus_tag=BKP64_15550
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3360079	3361113	+	WP_227515433.1	WP_227515433.1		transcription termination factor Rho	rho		BKP64_RS15550	1035	344	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3361323	3363098	-							BKP64_RS15555	1776		old_locus_tag=BKP64_15555
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3361323	3363098	-	WP_070972148.1	WP_070972148.1		sensor domain-containing diguanylate cyclase			BKP64_RS15555	1776	591	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3363165	3364250	-							BKP64_RS15560	1086		old_locus_tag=BKP64_15560
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3363165	3364250	-	WP_070972151.1	WP_070972151.1		helix-turn-helix domain-containing protein			BKP64_RS15560	1086	361	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3364480	3365610	+							BKP64_RS15565	1131		old_locus_tag=BKP64_15565
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3364480	3365610	+	WP_070972154.1	WP_070972154.1		class I SAM-dependent methyltransferase			BKP64_RS15565	1131	376	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3365636	3366370	+							BKP64_RS15570	735		old_locus_tag=BKP64_15570
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3365636	3366370	+	WP_070972157.1	WP_070972157.1		hypothetical protein			BKP64_RS15570	735	244	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3366433	3366819	+							BKP64_RS19190	387		
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3366433	3366819	+	WP_083329237.1	WP_083329237.1		FAD-dependent oxidoreductase			BKP64_RS19190	387	128	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3366816	3367049	+							BKP64_RS19340	234		old_locus_tag=BKP64_15575
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3366816	3367049	+	WP_157755432.1	WP_157755432.1		hypothetical protein			BKP64_RS19340	234	77	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3367532	3367675	+							BKP64_RS19345	144		
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3367532	3367675	+	WP_157755433.1	WP_157755433.1		hypothetical protein			BKP64_RS19345	144	47	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3367672	3368250	+							BKP64_RS15590	579		old_locus_tag=BKP64_15590
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3367672	3368250	+	WP_070972168.1	WP_070972168.1		AraC family transcriptional regulator			BKP64_RS15590	579	192	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3368545	3369786	+							BKP64_RS15595	1242		old_locus_tag=BKP64_15595
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3368545	3369786	+	WP_070972171.1	WP_070972171.1		Glu/Leu/Phe/Val dehydrogenase			BKP64_RS15595	1242	413	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3369783	3370820	-							BKP64_RS15600	1038		old_locus_tag=BKP64_15600
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3369783	3370820	-	WP_198402622.1	WP_198402622.1		hypothetical protein			BKP64_RS15600	1038	345	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3370795	3371874	+							BKP64_RS15605	1080		old_locus_tag=BKP64_15605
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3370795	3371874	+	WP_070972177.1	WP_070972177.1		hypothetical protein			BKP64_RS15605	1080	359	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3371927	3372538	+							BKP64_RS15610	612		old_locus_tag=BKP64_15610
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3371927	3372538	+	WP_070972180.1	WP_070972180.1		hypothetical protein			BKP64_RS15610	612	203	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3372545	3373006	+							BKP64_RS15615	462		old_locus_tag=BKP64_15615
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	3372545	3373006	+	WP_070972182.1	WP_070972182.1		isoprenylcysteine carboxylmethyltransferase family protein			BKP64_RS15615	462	153	
